ID_Transaccion;Fecha_Venta;Region;Asesor_Venta;Producto;Monto_Venta;Dias_Mora
04349;02/11/2024;Sur;Juan Perez;Credito Libranza;37658000;85
04350;09/10/2023;Este;lucia fernandez;Tarjeta Gold;37471000;0
04351;18-Jul-2024;Oeste;LUIS TORRES;Microcredito;17468000;0
04352;25/10/2023;Norte;Carlos Ruiz;Tarjeta Gold;1609000;0
04353;23/02/2023;Oeste;  Maria Gomez  ;CDT;40468000;0
04354;12/12/2023;Norte;  Carlos Ruiz  ;CDT;33539000;50
04355;02/11/2024;Este;LUIS TORRES;Seguro Vida;23055000;76
04356;08/04/2023;Norte;Pedro Gil;Microcredito;27806000;0
04357;04-May-2024;Oeste;CARLOS RUIZ;Tarjeta Gold;11363000;2
04358;25/04/2023;Sur;  miguel angel  ;Seguro Vida;12634000;0
04359;23/07/2024;Centro;luis torres;CDT;23116000;0
04360;29/12/2023;Sur;maria gomez;Microcredito;25207000;0
04361;12/02/2024;Oeste;LUIS TORRES;Seguro Vida;25608000;76
04362;22-Oct-2023;Este;ANA LOPEZ;Tarjeta Gold;18537000;0
04363;09/05/2023;Oeste;maria gomez;CDT;22061000;0
04364;16/04/2023;Este;maria gomez;Credito Libranza;16090000;0
04365;25/11/2023;Sur;sofia ramirez;CDT;2370000;0
04366;05/01/2024;Sur;  Carlos Ruiz  ;Tarjeta Gold;12378000;0
04367;09/08/2024;Oeste;LUIS TORRES;Tarjeta Gold;25825000;80
04368;03/11/2024;Sur;  Carlos Ruiz  ;Seguro Vida;46300000;0
04369;26/07/2024;Sur;MARIA GOMEZ;Tarjeta Gold;32634000;0
04370;15/11/2024;Este;lucia fernandez;Credito Libranza;37947000;119
04371;09/01/2023;Este;diana  patricia;Tarjeta Gold;10994000;0
04372;19/02/2023;Norte;Juan Perez;Microcredito;17679000;54
04373;09/11/2024;Este;DIANA  PATRICIA;Seguro Vida;49262000;0
04374;13/06/2023;Norte;sofia ramirez;Seguro Vida;23143000;0
04375;08/10/2023;Centro;JUAN PEREZ;Credito Libranza;524000;0
04376;07/03/2024;Sur;DIANA  PATRICIA;Tarjeta Gold;20910000;0
04377;30/11/2023;Sur;lucia fernandez;Seguro Vida;10602000;0
04378;28/03/2023;Oeste;ana lopez;Tarjeta Gold;6261000;56
04379;12-Apr-2024;Sur;  Maria Gomez  ;Seguro Vida;9788000;0
04380;30/04/2024;Norte;maria gomez;Credito Libranza;35691000;65
04381;18/06/2023;Sur;  Juan Perez  ;Microcredito;25995000;59
04382;10/02/2024;Centro;JUAN PEREZ;Seguro Vida;47296000;0
04383;22/10/2024;Sur;  miguel angel  ;Credito Libranza;15088000;0
04384;10/09/2024;Este;  Carlos Ruiz  ;Credito Libranza;21741000;83
04385;20/10/2024;Centro;Pedro Gil;Microcredito;41881000;0
04386;28/10/2024;Norte;juan perez;Credito Libranza;41721000;0
04387;04/08/2023;Este;CARLOS RUIZ;CDT;39186000;0
04388;14/04/2023;Oeste;Pedro Gil;Tarjeta Gold;15377000;95
04389;22/09/2024;Oeste;ANA LOPEZ;Tarjeta Gold;14563000;0
04390;29/07/2024;Sur;ana lopez;Credito Libranza;48038000;0
04391;22/01/2023;Sur;Carlos Ruiz;Tarjeta Gold;40132000;0
04392;25/02/2023;Oeste;lucia fernandez;Microcredito;34225000;0
04393;12/04/2023;Norte;SOFIA RAMIREZ;Seguro Vida;24415000;0
04394;06/04/2023;Oeste;  Diana  Patricia  ;Seguro Vida;36593000;96
04395;29-Jul-2023;Este;  lucia fernandez  ;CDT;21867000;120
04396;12/04/2023;Sur;LUIS TORRES;CDT;25550000;0
04397;13-Apr-2024;Centro;  Pedro Gil  ;Credito Libranza;27246000;0
04398;09/07/2024;Este;CARLOS RUIZ;Microcredito;44607000;0
04399;30/12/2023;Sur;  LUIS TORRES  ;Microcredito;48515000;67
04400;20/01/2023;Sur;lucia fernandez;Credito Libranza;11624000;24
04401;23/05/2023;Este;LUIS TORRES;Tarjeta Gold;15405000;0
04402;15/04/2024;Oeste;  MIGUEL ANGEL  ;CDT;13082000;37
04403;09-Jan-2024;Este;  MIGUEL ANGEL  ;CDT;14105000;0
04404;18/10/2024;Centro;PEDRO GIL;Credito Libranza;10231000;117
04405;30/08/2024;Sur;pedro gil;Tarjeta Gold;46763000;0
04406;12/11/2024;Centro;  Pedro Gil  ;Tarjeta Gold;23810000;0
04407;24/08/2023;Este;Pedro Gil;Credito Libranza;18634000;42
04408;18/09/2023;Centro;  Maria Gomez  ;Tarjeta Gold;37228000;46
04409;23/03/2023;Este;LUIS TORRES;Credito Libranza;15526000;94
04410;23/01/2024;Sur;  MIGUEL ANGEL  ;Credito Libranza;49619000;75
04411;23/01/2023;Oeste;  Pedro Gil  ;Tarjeta Gold;39899000;0
04412;23/09/2024;Centro;Pedro Gil;Credito Libranza;23056000;0
04413;20/09/2024;Norte;Ana Lopez;Credito Libranza;35689000;83
04414;05/03/2023;Este;LUIS TORRES;Seguro Vida;34607000;0
04415;10/03/2023;Oeste;lucia fernandez;Microcredito;21987000;0
04416;22/06/2024;Norte;Juan Perez;Tarjeta Gold;35833000;0
04417;14/09/2024;Norte;  LUIS TORRES  ;Microcredito;12263000;10
04418;13/05/2023;Sur;  lucia fernandez  ;Seguro Vida;48066000;78
04419;08/03/2024;Centro;lucia fernandez;Microcredito;12587000;0
04420;23/02/2023;Oeste;CARLOS RUIZ;CDT;35002000;0
04421;24/09/2023;Este;SOFIA RAMIREZ;Credito Libranza;31012000;0
04422;03-Sep-2024;Norte;  LUIS TORRES  ;Tarjeta Gold;19799000;94
04423;17/11/2024;Norte;DIANA  PATRICIA;Credito Libranza;3438000;116
04424;30/05/2023;Oeste;juan perez;Tarjeta Gold;44758000;71
04425;12/01/2024;Sur;  Diana  Patricia  ;Seguro Vida;7480000;0
04426;21/07/2024;Este;LUIS TORRES;Seguro Vida;3308000;0
04427;07/04/2023;Norte;  Ana Lopez  ;Microcredito;13502000;0
04428;08/06/2023;Oeste;carlos ruiz;Credito Libranza;39861000;0
04429;27/05/2024;Este;  MIGUEL ANGEL  ;Microcredito;2369000;0
04430;12/06/2023;Oeste;MARIA GOMEZ;CDT;4729000;78
04431;28-Nov-2023;Oeste;  MIGUEL ANGEL  ;Credito Libranza;16035000;0
04432;10/03/2024;Este;LUIS TORRES;Credito Libranza;28630000;0
04433;22/05/2024;Este;Carlos Ruiz;Credito Libranza;41807000;0
04434;07/03/2023;Sur;ANA LOPEZ;Seguro Vida;21439000;0
04435;19/03/2023;Centro;pedro gil;Microcredito;39346000;24
04436;03/09/2024;Centro;  MIGUEL ANGEL  ;Microcredito;6765000;0
04437;04/07/2024;Sur;juan perez;Credito Libranza;31738000;0
04438;19/09/2023;Centro;DIANA  PATRICIA;CDT;22917000;0
04439;07/05/2024;Centro;SOFIA RAMIREZ;Credito Libranza;28722000;0
04440;10/11/2023;Oeste;  LUIS TORRES  ;Seguro Vida;36966000;0
04441;17/11/2023;Norte;  SOFIA RAMIREZ  ;CDT;29675000;0
04442;31/01/2024;Sur;  MIGUEL ANGEL  ;Microcredito;41971000;0
04443;09-Aug-2024;Norte;ANA LOPEZ;Credito Libranza;35507000;0
04444;26/08/2023;Oeste;Maria Gomez;Seguro Vida;23081000;0
04445;17/09/2023;Oeste;  MIGUEL ANGEL  ;Seguro Vida;33754000;0
04446;02/05/2024;Sur;  Ana Lopez  ;CDT;42566000;37
04447;23-Jun-2023;Centro;Maria Gomez;Credito Libranza;47071000;0
04448;19/08/2024;Sur;JUAN PEREZ;Seguro Vida;29486000;0
04449;29/05/2024;Norte;SOFIA RAMIREZ;Microcredito;22387000;0
04450;04/09/2023;Centro;JUAN PEREZ;CDT;39626000;92
04451;29/11/2023;Este;  Juan Perez  ;Credito Libranza;780000;0
04452;20/03/2024;Sur;SOFIA RAMIREZ;Tarjeta Gold;46856000;0
04453;25-May-2024;Oeste;LUCIA FERNANDEZ;Credito Libranza;10803000;0
04454;14/10/2023;Centro;  Diana  Patricia  ;Seguro Vida;46108000;0
04455;27/07/2024;Centro;    MIGUEL ANGEL    ;Tarjeta Gold;38484000;67
04456;24/07/2023;Centro;JUAN PEREZ;Credito Libranza;41280000;0
04457;04/12/2023;Norte;carlos ruiz;Credito Libranza;30168000;0
04458;28/09/2024;Norte;  miguel angel  ;Seguro Vida;18131000;0
04459;13/12/2023;Oeste;  lucia fernandez  ;Microcredito;42690000;0
04460;19/07/2024;Norte;diana  patricia;CDT;24835000;0
04461;24/04/2023;Sur;Diana  Patricia;Tarjeta Gold;18282000;0
04462;11/06/2024;Sur;  Diana  Patricia  ;Microcredito;11579000;0
04463;01/03/2024;Oeste;  SOFIA RAMIREZ  ;Credito Libranza;45514000;0
04464;17/06/2023;Este;  Juan Perez  ;Seguro Vida;13376000;0
04465;07/12/2023;Norte;SOFIA RAMIREZ;Tarjeta Gold;41559000;0
04466;18/02/2023;Norte;Ana Lopez;CDT;1500000;0
04467;15/08/2023;Sur;    MIGUEL ANGEL    ;Tarjeta Gold;2135000;0
04468;28/04/2024;Centro;DIANA  PATRICIA;CDT;10690000;23
04469;22/02/2024;Oeste;lucia fernandez;Tarjeta Gold;18757000;6
04470;22/06/2023;Sur;  Ana Lopez  ;Microcredito;49432000;117
04471;26-May-2024;Norte;  Carlos Ruiz  ;CDT;11005000;27
04472;10/06/2023;Este;Maria Gomez;Seguro Vida;26694000;0
04473;18/05/2023;Norte;  Juan Perez  ;Microcredito;20826000;0
04474;13/04/2024;Oeste;PEDRO GIL;Microcredito;17529000;0
04475;22/01/2024;Este;    MIGUEL ANGEL    ;Microcredito;42523000;0
04476;08/05/2023;Oeste;maria gomez;Credito Libranza;18513000;0
04477;22/02/2024;Centro;sofia ramirez;Microcredito;27249000;0
04478;01/08/2024;Centro;  lucia fernandez  ;Tarjeta Gold;40061000;80
04479;31/05/2024;Centro;  Maria Gomez  ;Credito Libranza;36383000;33
04480;11/01/2023;Centro;  LUIS TORRES  ;CDT;7560000;0
04481;26/02/2024;Oeste;lucia fernandez;Seguro Vida;11471000;0
04482;07/05/2024;Sur;  lucia fernandez  ;Microcredito;48698000;0
04483;02/01/2023;Este;LUIS TORRES;Seguro Vida;29606000;60
04484;27/12/2024;Este;LUIS TORRES;Seguro Vida;41781000;0
04485;16/05/2023;Sur;Maria Gomez;Credito Libranza;32099000;42
04486;25/06/2024;Norte;JUAN PEREZ;CDT;44828000;22
04487;17/11/2023;Sur;  miguel angel  ;Credito Libranza;31990000;27
04488;26/02/2024;Sur;  MIGUEL ANGEL  ;Credito Libranza;38925000;0
04489;09/08/2024;Oeste;  miguel angel  ;CDT;1055000;38
04490;03-Jan-2023;Norte;SOFIA RAMIREZ;Tarjeta Gold;30512000;0
04491;20-Oct-2024;Norte;DIANA  PATRICIA;Tarjeta Gold;16155000;0
04492;25/02/2024;Oeste;SOFIA RAMIREZ;CDT;18300000;0
04493;18/08/2023;Este;lucia fernandez;Tarjeta Gold;3453000;0
04494;19/10/2024;Centro;Ana Lopez;CDT;34083000;0
04495;15/09/2024;Sur;Maria Gomez;Tarjeta Gold;10136000;0
04496;03/07/2023;Oeste;  miguel angel  ;Seguro Vida;35243000;35
04497;09/06/2024;Centro;Carlos Ruiz;CDT;36987000;0
04498;12/08/2024;Oeste;Juan Perez;CDT;18539000;0
04499;01/03/2023;Sur;luis torres;Seguro Vida;20397000;0
04500;12/03/2024;Sur;maria gomez;CDT;23350000;108
04501;12/04/2024;Este;diana  patricia;Tarjeta Gold;11725000;0
04502;06/10/2023;Este;ANA LOPEZ;Tarjeta Gold;47958000;0
04503;03/09/2024;Oeste;JUAN PEREZ;Seguro Vida;23675000;0
04504;14/08/2023;Oeste;MARIA GOMEZ;Credito Libranza;5525000;62
04505;17/07/2023;Sur;  Ana Lopez  ;Credito Libranza;21817000;0
04506;07/05/2024;Este;  Juan Perez  ;Microcredito;23016000;0
04507;17/01/2024;Sur;CARLOS RUIZ;CDT;26610000;0
04508;29/01/2024;Sur;PEDRO GIL;Tarjeta Gold;18266000;0
04509;26/09/2024;Este;Juan Perez;Credito Libranza;25021000;0
04510;30/09/2024;Centro;luis torres;Credito Libranza;14230000;0
04511;03/09/2024;Sur;  Juan Perez  ;Tarjeta Gold;9488000;0
04512;07/11/2024;Este;juan perez;Credito Libranza;13053000;0
04513;02/08/2023;Este;diana  patricia;Credito Libranza;20726000;0
04514;28/08/2024;Este;LUIS TORRES;Tarjeta Gold;25934000;0
04515;22/05/2023;Sur;CARLOS RUIZ;CDT;47285000;0
04516;14/10/2023;Este;  Diana  Patricia  ;Tarjeta Gold;45537000;7
04517;03/02/2023;Sur;  Ana Lopez  ;Credito Libranza;26968000;0
04518;22/08/2024;Oeste;    MIGUEL ANGEL    ;Tarjeta Gold;9190000;11
04519;12/09/2024;Oeste;LUIS TORRES;CDT;29227000;0
04520;10/12/2023;Sur;  Pedro Gil  ;Credito Libranza;23665000;0
04521;29/03/2023;Centro;Maria Gomez;CDT;26102000;91
04522;10/08/2024;Centro;  MIGUEL ANGEL  ;Microcredito;13950000;10
04523;31/08/2023;Sur;carlos ruiz;Tarjeta Gold;43545000;42
04524;10/02/2023;Centro;  Ana Lopez  ;Microcredito;18077000;0
04525;05/04/2023;Centro;  Diana  Patricia  ;Tarjeta Gold;7607000;22
04526;19/12/2023;Oeste;  Ana Lopez  ;Seguro Vida;808000;0
04527;06/04/2024;Centro;SOFIA RAMIREZ;Microcredito;48503000;0
04528;26/12/2023;Sur;PEDRO GIL;CDT;34890000;0
04529;17/01/2023;Este;luis torres;Tarjeta Gold;36903000;0
04530;05/03/2024;Oeste;JUAN PEREZ;CDT;23062000;104
04531;26/11/2023;Norte;sofia ramirez;Tarjeta Gold;13760000;44
04532;22-Jan-2023;Oeste;DIANA  PATRICIA;Seguro Vida;19776000;55
04533;02/10/2023;Centro;  MIGUEL ANGEL  ;Credito Libranza;16083000;0
04534;14/08/2024;Oeste;  MIGUEL ANGEL  ;Credito Libranza;24653000;0
04535;02/08/2024;Este;LUCIA FERNANDEZ;Seguro Vida;40968000;0
04536;25/06/2024;Sur;diana  patricia;Microcredito;22799000;0
04537;29/04/2024;Sur;Diana  Patricia;Credito Libranza;45172000;0
04538;16/09/2024;Oeste;Ana Lopez;Seguro Vida;30608000;60
04539;25/04/2024;Centro;Juan Perez;Seguro Vida;37673000;0
04540;25/09/2024;Este;SOFIA RAMIREZ;Tarjeta Gold;48217000;0
04541;07-Mar-2024;Norte;Diana  Patricia;CDT;20374000;0
04542;03/05/2024;Centro;CARLOS RUIZ;Credito Libranza;7675000;0
04543;20/12/2024;Norte;  MIGUEL ANGEL  ;Microcredito;41841000;69
04544;23-Dec-2023;Centro;Diana  Patricia;Credito Libranza;35446000;0
04545;18/09/2023;Norte;  Juan Perez  ;Microcredito;15937000;0
04546;17-Jul-2024;Norte;carlos ruiz;Microcredito;43339000;86
04547;04/08/2023;Sur;  Maria Gomez  ;Credito Libranza;29425000;0
04548;31/08/2023;Centro;Diana  Patricia;Microcredito;12680000;0
04549;13/12/2023;Sur;  miguel angel  ;Tarjeta Gold;8221000;39
04550;08/08/2024;Norte;pedro gil;Seguro Vida;4560000;20
04551;17-Jul-2023;Este;SOFIA RAMIREZ;Seguro Vida;14363000;0
04552;29/12/2023;Este;SOFIA RAMIREZ;Credito Libranza;21855000;0
04553;07/05/2024;Oeste;Pedro Gil;Seguro Vida;49449000;2
04554;19/08/2023;Centro;  Juan Perez  ;Tarjeta Gold;30735000;0
04555;08/04/2023;Centro;sofia ramirez;Credito Libranza;11868000;0
04556;02/06/2023;Norte;sofia ramirez;CDT;19114000;100
04557;26/12/2024;Norte;Carlos Ruiz;Tarjeta Gold;14952000;0
04558;17/08/2023;Oeste;LUIS TORRES;Microcredito;29337000;0
04559;15/03/2023;Norte;SOFIA RAMIREZ;Seguro Vida;38731000;0
04560;29/04/2023;Este;  Maria Gomez  ;Seguro Vida;36214000;13
04561;01/12/2023;Este;CARLOS RUIZ;CDT;37836000;111
04562;17/09/2024;Norte;LUIS TORRES;Credito Libranza;23173000;0
04563;31/05/2024;Oeste;Ana Lopez;Credito Libranza;21574000;0
04564;12/05/2023;Sur;PEDRO GIL;Tarjeta Gold;40281000;87
04565;08/01/2023;Centro;juan perez;Seguro Vida;46192000;0
04566;31/07/2024;Sur;diana  patricia;Microcredito;15279000;43
04567;28/08/2024;Oeste;Pedro Gil;Seguro Vida;48266000;0
04568;07/09/2023;Este;SOFIA RAMIREZ;Microcredito;22492000;0
04569;03/10/2024;Oeste;sofia ramirez;Seguro Vida;27645000;0
04570;17-Jul-2024;Oeste;CARLOS RUIZ;Seguro Vida;7018000;0
04571;07/10/2023;Este;MARIA GOMEZ;Microcredito;18826000;0
04572;12/03/2023;Este;Ana Lopez;Seguro Vida;13907000;0
04573;22/05/2024;Sur;maria gomez;CDT;3017000;0
04574;29/04/2024;Sur;SOFIA RAMIREZ;Seguro Vida;42213000;0
04575;17/10/2023;Norte;lucia fernandez;Seguro Vida;24637000;0
04576;11/07/2023;Oeste;Pedro Gil;Credito Libranza;19666000;0
04577;27/08/2023;Centro;  lucia fernandez  ;Credito Libranza;7705000;0
04578;11/10/2024;Norte;Diana  Patricia;Seguro Vida;37137000;0
04579;18/07/2023;Sur;pedro gil;Seguro Vida;34265000;0
04580;24-Jul-2024;Este;SOFIA RAMIREZ;CDT;8145000;89
04581;27/08/2023;Este;PEDRO GIL;Tarjeta Gold;25176000;0
04582;25/10/2023;Centro;Ana Lopez;Tarjeta Gold;42438000;0
04583;14/07/2024;Norte;LUCIA FERNANDEZ;Tarjeta Gold;36594000;0
04584;26/03/2024;Oeste;Juan Perez;CDT;37307000;0
04585;16-Sep-2023;Centro;LUIS TORRES;CDT;5920000;0
04586;06/09/2023;Centro;ANA LOPEZ;Microcredito;1286000;0
04587;22/08/2023;Oeste;maria gomez;Seguro Vida;25191000;0
04588;23/04/2024;Este;ANA LOPEZ;Tarjeta Gold;20276000;0
04589;14/05/2024;Oeste;LUIS TORRES;Tarjeta Gold;25267000;0
04590;16-Mar-2023;Este;DIANA  PATRICIA;CDT;15788000;75
04591;23/04/2024;Sur;lucia fernandez;Microcredito;24978000;0
04592;28/08/2023;Norte;lucia fernandez;Seguro Vida;5622000;0
04593;05-Feb-2023;Sur;SOFIA RAMIREZ;Credito Libranza;6587000;0
04594;10/07/2024;Oeste;DIANA  PATRICIA;Credito Libranza;9543000;0
04595;25/03/2023;Sur;LUIS TORRES;CDT;28742000;0
04596;05/02/2024;Norte;PEDRO GIL;Credito Libranza;36369000;40
04597;06/05/2023;Centro;JUAN PEREZ;Seguro Vida;34746000;0
04598;17/02/2024;Oeste;  Juan Perez  ;Seguro Vida;24403000;100
04599;18/06/2024;Centro;Diana  Patricia;Tarjeta Gold;35697000;0
04600;09/11/2024;Oeste;Carlos Ruiz;Tarjeta Gold;44003000;0
04601;27/12/2023;Oeste;SOFIA RAMIREZ;Microcredito;7150000;0
04602;29/08/2023;Sur;Maria Gomez;Credito Libranza;2709000;0
04603;09/01/2023;Oeste;lucia fernandez;Seguro Vida;26067000;0
04604;02/08/2024;Norte;  Juan Perez  ;Seguro Vida;47269000;89
04605;09/02/2024;Centro;maria gomez;Microcredito;29781000;75
04606;03/05/2024;Norte;  SOFIA RAMIREZ  ;CDT;23601000;25
04607;27/04/2024;Oeste;Ana Lopez;Seguro Vida;11133000;0
04608;17/08/2024;Centro;Maria Gomez;Microcredito;12907000;0
04609;11-Mar-2024;Norte;  MIGUEL ANGEL  ;Credito Libranza;19968000;0
04610;23/11/2024;Este;LUIS TORRES;Microcredito;46703000;69
04611;15/05/2024;Este;  MIGUEL ANGEL  ;Microcredito;49797000;0
04612;14/01/2024;Norte;MARIA GOMEZ;Microcredito;33715000;0
04613;07/11/2024;Oeste;maria gomez;Credito Libranza;33553000;0
04614;16/10/2024;Sur;LUIS TORRES;Seguro Vida;4234000;0
04615;22/08/2024;Sur;  MIGUEL ANGEL  ;Seguro Vida;32713000;0
04616;10/05/2024;Este;diana  patricia;Microcredito;47176000;0
04617;06/06/2024;Este;  MIGUEL ANGEL  ;Seguro Vida;39146000;0
04618;18/05/2023;Norte;diana  patricia;Tarjeta Gold;20256000;0
04619;02/04/2024;Este;  Pedro Gil  ;CDT;10249000;0
04620;21/06/2023;Sur;sofia ramirez;Seguro Vida;10045000;49
04621;01/03/2023;Norte;Maria Gomez;Seguro Vida;16817000;94
04622;04/08/2024;Este;    MIGUEL ANGEL    ;CDT;16411000;52
04623;13/01/2023;Norte;Diana  Patricia;Credito Libranza;49068000;0
04624;08/09/2024;Este;SOFIA RAMIREZ;Credito Libranza;27902000;99
04625;26-May-2023;Norte;  Diana  Patricia  ;Tarjeta Gold;31082000;0
04626;17/12/2024;Este;ana lopez;Tarjeta Gold;46397000;45
04627;03-Feb-2023;Norte;  MIGUEL ANGEL  ;Microcredito;41775000;0
04628;17/03/2023;Este;ana lopez;Tarjeta Gold;3100000;0
04629;27/11/2024;Norte;PEDRO GIL;Tarjeta Gold;13457000;0
04630;27/04/2023;Este;  miguel angel  ;Seguro Vida;8907000;65
04631;20/03/2024;Sur;  Pedro Gil  ;Microcredito;40666000;19
04632;04/06/2024;Norte;Maria Gomez;CDT;32468000;0
04633;07/04/2023;Centro;juan perez;Credito Libranza;30604000;0
04634;08/06/2023;Oeste;SOFIA RAMIREZ;Credito Libranza;48067000;0
04635;30/04/2024;Centro;  MIGUEL ANGEL  ;CDT;11470000;0
04636;30/05/2024;Este;lucia fernandez;Microcredito;20307000;0
04637;12/05/2023;Centro;MARIA GOMEZ;CDT;8444000;0
04638;15/12/2024;Norte;SOFIA RAMIREZ;Tarjeta Gold;48334000;0
04639;19/11/2023;Oeste;  miguel angel  ;Credito Libranza;31638000;101
04640;09/04/2023;Norte;  SOFIA RAMIREZ  ;CDT;44777000;0
04641;10/06/2023;Este;SOFIA RAMIREZ;Credito Libranza;45258000;0
04642;10/05/2023;Oeste;juan perez;Microcredito;46025000;0
04643;22/04/2024;Centro;LUIS TORRES;Tarjeta Gold;6199000;69
04644;28/04/2024;Norte;  miguel angel  ;Credito Libranza;3795000;0
04645;22/09/2024;Este;Ana Lopez;Seguro Vida;12516000;0
04646;31/12/2023;Oeste;Pedro Gil;Tarjeta Gold;810000;0
04647;19/08/2024;Centro;  Diana  Patricia  ;Credito Libranza;43766000;91
04648;09/07/2023;Centro;MARIA GOMEZ;Microcredito;30514000;0
04649;21/09/2023;Oeste;PEDRO GIL;Tarjeta Gold;10581000;118
04650;13/11/2023;Centro;  Diana  Patricia  ;Credito Libranza;26798000;0
04651;18/03/2024;Norte;lucia fernandez;Tarjeta Gold;45834000;77
04652;15/05/2024;Oeste;  lucia fernandez  ;Tarjeta Gold;41542000;0
04653;24/05/2024;Oeste;SOFIA RAMIREZ;Credito Libranza;11077000;118
04654;05/12/2024;Sur;carlos ruiz;Tarjeta Gold;30158000;0
04655;07/01/2023;Centro;CARLOS RUIZ;Credito Libranza;31630000;0
04656;10/01/2023;Sur;  Carlos Ruiz  ;Seguro Vida;35534000;0
04657;11/02/2024;Sur;  miguel angel  ;Tarjeta Gold;15228000;0
04658;05/04/2023;Este;maria gomez;CDT;5167000;0
04659;18/12/2023;Norte;Carlos Ruiz;Seguro Vida;43756000;0
04660;04/09/2023;Este;  SOFIA RAMIREZ  ;Seguro Vida;7863000;0
04661;11/08/2024;Oeste;  lucia fernandez  ;CDT;29010000;68
04662;05/05/2024;Centro;JUAN PEREZ;Credito Libranza;19698000;0
04663;27/03/2024;Este;carlos ruiz;Credito Libranza;10549000;43
04664;10/09/2024;Sur;  MIGUEL ANGEL  ;Tarjeta Gold;17395000;0
04665;18/03/2023;Este;DIANA  PATRICIA;Tarjeta Gold;40548000;0
04666;13/07/2023;Sur;juan perez;Credito Libranza;15681000;0
04667;27/03/2023;Oeste;ANA LOPEZ;Seguro Vida;25587000;0
04668;04/10/2023;Centro;  LUIS TORRES  ;Credito Libranza;559000;0
04669;16/12/2024;Centro;luis torres;CDT;37773000;0
04670;07/09/2024;Sur;Juan Perez;Microcredito;28181000;93
04671;05/08/2024;Centro;SOFIA RAMIREZ;Seguro Vida;21738000;21
04672;13/12/2023;Este;    MIGUEL ANGEL    ;Credito Libranza;22725000;0
04673;12/09/2023;Centro;Carlos Ruiz;Seguro Vida;19556000;72
04674;16-Jan-2023;Norte;  Diana  Patricia  ;Microcredito;45203000;0
04675;07/06/2024;Este;Ana Lopez;Credito Libranza;6579000;0
04676;22/04/2023;Centro;diana  patricia;Microcredito;9668000;62
04677;23/03/2023;Oeste;JUAN PEREZ;CDT;9795000;0
04678;09/04/2024;Oeste;Pedro Gil;Seguro Vida;13680000;0
04679;29/11/2023;Oeste;SOFIA RAMIREZ;Microcredito;11882000;0
04680;05/10/2023;Oeste;Diana  Patricia;Credito Libranza;1345000;0
04681;19/08/2024;Norte;LUCIA FERNANDEZ;Tarjeta Gold;44890000;43
04682;30/05/2024;Oeste;  MIGUEL ANGEL  ;CDT;43490000;0
04683;25/09/2024;Este;juan perez;Microcredito;46715000;0
04684;29/12/2023;Este;ana lopez;Tarjeta Gold;47091000;0
04685;23-Mar-2024;Oeste;JUAN PEREZ;Credito Libranza;2232000;0
04686;31/10/2023;Este;MARIA GOMEZ;Credito Libranza;12790000;0
04687;24/12/2023;Norte;SOFIA RAMIREZ;Microcredito;44017000;0
04688;28/01/2023;Sur;Diana  Patricia;Tarjeta Gold;25288000;0
04689;29/05/2023;Norte;Juan Perez;CDT;37534000;0
04690;10/04/2023;Sur;JUAN PEREZ;CDT;9832000;76
04691;02/11/2024;Centro;    MIGUEL ANGEL    ;Seguro Vida;2001000;0
04692;15/10/2023;Este;  Diana  Patricia  ;Microcredito;16079000;0
04693;29/08/2023;Oeste;Diana  Patricia;Tarjeta Gold;20291000;0
04694;18/08/2024;Norte;SOFIA RAMIREZ;Microcredito;8722000;0
04695;14/02/2024;Centro;ANA LOPEZ;Microcredito;19814000;0
04696;20/06/2024;Centro;MARIA GOMEZ;Seguro Vida;17575000;0
04697;28/03/2024;Centro;  Maria Gomez  ;Seguro Vida;32664000;83
04698;13/03/2024;Centro;luis torres;Seguro Vida;32597000;0
04699;23-Jul-2023;Norte;Juan Perez;Credito Libranza;44512000;110
04700;12/11/2024;Norte;  MIGUEL ANGEL  ;Microcredito;20033000;0
04701;18/02/2023;Este;LUIS TORRES;Credito Libranza;20377000;77
04702;26/04/2024;Centro;MARIA GOMEZ;Seguro Vida;40420000;0
04703;30/07/2024;Este;DIANA  PATRICIA;Microcredito;43865000;0
04704;09/01/2023;Este;  MIGUEL ANGEL  ;Microcredito;48164000;0
04705;22/09/2024;Oeste;  Ana Lopez  ;Tarjeta Gold;13908000;87
04706;30/03/2023;Centro;  Carlos Ruiz  ;CDT;30205000;0
04707;02/08/2024;Norte;LUIS TORRES;Seguro Vida;12989000;0
04708;12/06/2024;Oeste;  MIGUEL ANGEL  ;CDT;29833000;0
04709;18/05/2024;Centro;JUAN PEREZ;Credito Libranza;1769000;86
04710;04/10/2024;Centro;  Juan Perez  ;Credito Libranza;46369000;0
04711;12/04/2023;Oeste;Diana  Patricia;Tarjeta Gold;10955000;0
04712;19/08/2024;Oeste;PEDRO GIL;Tarjeta Gold;21522000;0
04713;17/07/2024;Oeste;ANA LOPEZ;CDT;40374000;0
04714;21-Jan-2024;Sur;lucia fernandez;Microcredito;34855000;0
04715;21/08/2024;Oeste;Carlos Ruiz;Credito Libranza;4854000;0
04716;30/12/2024;Norte;Carlos Ruiz;Credito Libranza;43541000;0
04717;02/11/2024;Centro;ANA LOPEZ;CDT;37994000;0
04718;28/01/2024;Sur;Carlos Ruiz;Tarjeta Gold;43067000;0
04719;04/10/2023;Oeste;carlos ruiz;Credito Libranza;34682000;0
